name,mos
Sports_1080P-19d8_crf_10_ss_00_t_20.0.mp4,4.472
Sports_1080P-1ae3_crf_10_ss_00_t_20.0.mp4,3.352
Sports_1080P-1bf7_crf_10_ss_00_t_20.0.mp4,4.49
Sports_1080P-1d78_crf_10_ss_00_t_20.0.mp4,3.378
Sports_1080P-241e_crf_10_ss_00_t_20.0.mp4,4.411
Sports_1080P-2524_crf_10_ss_00_t_20.0.mp4,3.662
Sports_1080P-28a6_crf_10_ss_00_t_20.0.mp4,4.452
Sports_1080P-2a21_crf_10_ss_00_t_20.0.mp4,3.231
Sports_1080P-3a3b_crf_10_ss_00_t_20.0.mp4,3.669
Sports_1080P-3db7_crf_10_ss_00_t_20.0.mp4,4.021
Sports_1080P-3eb0_crf_10_ss_00_t_20.0.mp4,3.819
Sports_1080P-43e2_crf_10_ss_00_t_20.0.mp4,4.414
Sports_1080P-46ed_crf_10_ss_00_t_20.0.mp4,3.493
Sports_1080P-47e9_crf_10_ss_00_t_20.0.mp4,4.106
Sports_1080P-49c5_crf_10_ss_00_t_20.0.mp4,4.142
Sports_1080P-4e05_crf_10_ss_00_t_20.0.mp4,3.445
Sports_1080P-53a0_crf_10_ss_00_t_20.0.mp4,3.429
Sports_1080P-5d25_crf_10_ss_00_t_20.0.mp4,3.478
Sports_1080P-6571_crf_10_ss_00_t_20.0.mp4,3.652
Sports_1080P-6710_crf_10_ss_00_t_20.0.mp4,4.335
Sports_1080P-679d_crf_10_ss_00_t_20.0.mp4,4.366
Sports_1080P-7203_crf_10_ss_00_t_20.0.mp4,3.91
Sports_1080P-7584_crf_10_ss_00_t_20.0.mp4,3.755
Sports_1080P-76a2_crf_10_ss_00_t_20.0.mp4,4.054
Sports_1080P-7dba_crf_10_ss_00_t_20.0.mp4,3.718
Sports_2160P-0455_crf_10_ss_00_t_20.0.mp4,4.287
Sports_2160P-086d_crf_10_ss_00_t_20.0.mp4,4.376
Sports_2160P-1261_crf_10_ss_00_t_20.0.mp4,4.114
Sports_2160P-1733_crf_10_ss_00_t_20.0.mp4,4.373
Sports_2160P-1b70_crf_10_ss_00_t_20.0.mp4,4.508
Sports_2160P-1ddc_crf_10_ss_00_t_20.0.mp4,3.466
Sports_2160P-210c_crf_10_ss_00_t_20.0.mp4,4.462
Sports_2160P-2568_crf_10_ss_00_t_20.0.mp4,4.401
Sports_2160P-2626_crf_10_ss_00_t_20.0.mp4,4.388
Sports_2160P-279f_crf_10_ss_00_t_20.0.mp4,4.526
Sports_2160P-2a83_crf_10_ss_00_t_20.0.mp4,4.002
Sports_2160P-2e1d_crf_10_ss_00_t_20.0.mp4,4.457
Sports_2160P-2eda_crf_10_ss_00_t_20.0.mp4,4.307
Sports_2160P-300d_crf_10_ss_00_t_20.0.mp4,3.67
Sports_2160P-324e_crf_10_ss_00_t_20.0.mp4,4.317
Sports_2160P-349c_crf_10_ss_00_t_20.0.mp4,4.302
Sports_2160P-3794_crf_10_ss_00_t_20.0.mp4,3.158
Sports_2160P-391a_crf_10_ss_00_t_20.0.mp4,4.281
Sports_2160P-3a9a_crf_10_ss_00_t_20.0.mp4,3.633
Sports_2160P-3d85_crf_10_ss_00_t_20.0.mp4,4.517
Sports_2160P-4024_crf_10_ss_00_t_20.0.mp4,4.054
Sports_2160P-4201_crf_10_ss_00_t_20.0.mp4,4.012
Sports_2160P-49f1_crf_10_ss_00_t_20.0.mp4,4.287
Sports_2160P-4aae_crf_10_ss_00_t_20.0.mp4,4.323
Sports_2160P-4e9f_crf_10_ss_00_t_20.0.mp4,4.405
Sports_2160P-5ef3_crf_10_ss_00_t_20.0.mp4,4.209
Sports_2160P-69b9_crf_10_ss_00_t_20.0.mp4,4.564
Sports_2160P-6b28_crf_10_ss_00_t_20.0.mp4,4.391
Sports_2160P-7165_crf_10_ss_00_t_20.0.mp4,4.351
Sports_2160P-7a11_crf_10_ss_00_t_20.0.mp4,4.373
Sports_2160P-7af7_crf_10_ss_00_t_20.0.mp4,3.95
Sports_2160P-7af8_crf_10_ss_00_t_20.0.mp4,3.563
Sports_2160P-7bbe_crf_10_ss_00_t_20.0.mp4,4.343
Sports_360P-02c3_crf_10_ss_00_t_20.0.mp4,3.396
Sports_360P-0c66_crf_10_ss_00_t_20.0.mp4,3.097
Sports_360P-0dda_crf_10_ss_00_t_20.0.mp4,2.868
Sports_360P-11b7_crf_10_ss_00_t_20.0.mp4,2.401
Sports_360P-1803_crf_10_ss_00_t_20.0.mp4,3.593
Sports_360P-1d5c_crf_10_ss_00_t_20.0.mp4,3.781
Sports_360P-2725_crf_10_ss_00_t_20.0.mp4,2.862
Sports_360P-27b0_crf_10_ss_00_t_20.0.mp4,2.82
Sports_360P-2ace_crf_10_ss_00_t_20.0.mp4,3.444
Sports_360P-2e48_crf_10_ss_00_t_20.0.mp4,2.744
Sports_360P-301d_crf_10_ss_00_t_20.0.mp4,3.667
Sports_360P-32d3_crf_10_ss_00_t_20.0.mp4,3.012
Sports_360P-3960_crf_10_ss_00_t_20.0.mp4,2.787
Sports_360P-3e68_crf_10_ss_00_t_20.0.mp4,2.508
Sports_360P-4545_crf_10_ss_00_t_20.0.mp4,2.432
Sports_360P-4802_crf_10_ss_00_t_20.0.mp4,2.582
Sports_360P-4ad7_crf_10_ss_00_t_20.0.mp4,2.327
Sports_360P-50fd_crf_10_ss_00_t_20.0.mp4,3.011
Sports_360P-5252_crf_10_ss_00_t_20.0.mp4,2.538
Sports_360P-5ded_crf_10_ss_00_t_20.0.mp4,3.784
Sports_360P-61f6_crf_10_ss_00_t_20.0.mp4,3.393
Sports_360P-65f3_crf_10_ss_00_t_20.0.mp4,2.826
Sports_360P-6b4f_crf_10_ss_00_t_20.0.mp4,2.981
Sports_360P-6c6f_crf_10_ss_00_t_20.0.mp4,2.556
Sports_360P-6f62_crf_10_ss_00_t_20.0.mp4,3.594
Sports_360P-7f50_crf_10_ss_00_t_20.0.mp4,1.963
Sports_480P-0623_crf_10_ss_00_t_20.0.mp4,3.106
Sports_480P-0827_crf_10_ss_00_t_20.0.mp4,2.914
Sports_480P-0af9_crf_10_ss_00_t_20.0.mp4,3.765
Sports_480P-0bb9_crf_10_ss_00_t_20.0.mp4,3.419
Sports_480P-0efe_crf_10_ss_00_t_20.0.mp4,3.673
Sports_480P-1019_crf_10_ss_00_t_20.0.mp4,3.316
Sports_480P-1056_crf_10_ss_00_t_20.0.mp4,3.149
Sports_480P-11ec_crf_10_ss_00_t_20.0.mp4,1.612
Sports_480P-1396_crf_10_ss_00_t_20.0.mp4,3.459
Sports_480P-19e4_crf_10_ss_00_t_20.0.mp4,3.835
Sports_480P-1d1b_crf_10_ss_00_t_20.0.mp4,2.177
Sports_480P-1fe9_crf_10_ss_00_t_20.0.mp4,1.706
Sports_480P-2053_crf_10_ss_00_t_20.0.mp4,3.149
Sports_480P-211f_crf_10_ss_00_t_20.0.mp4,2.715
Sports_480P-2dfe_crf_10_ss_00_t_20.0.mp4,2.401
Sports_480P-3195_crf_10_ss_00_t_20.0.mp4,3.537
Sports_480P-3404_crf_10_ss_00_t_20.0.mp4,3.533
Sports_480P-35ea_crf_10_ss_00_t_20.0.mp4,3.668
Sports_480P-3ca4_crf_10_ss_00_t_20.0.mp4,2.389
Sports_480P-3dfd_crf_10_ss_00_t_20.0.mp4,3.498
Sports_480P-3f50_crf_10_ss_00_t_20.0.mp4,4.234
Sports_480P-41a5_crf_10_ss_00_t_20.0.mp4,1.97
Sports_480P-44e5_crf_10_ss_00_t_20.0.mp4,3.17
Sports_480P-4cf8_crf_10_ss_00_t_20.0.mp4,2.023
Sports_480P-5224_crf_10_ss_00_t_20.0.mp4,2.866
Sports_480P-5871_crf_10_ss_00_t_20.0.mp4,2.698
Sports_480P-5f38_crf_10_ss_00_t_20.0.mp4,3.771
Sports_480P-6508_crf_10_ss_00_t_20.0.mp4,3.448
Sports_480P-6e41_crf_10_ss_00_t_20.0.mp4,3.306
Sports_480P-77e3_crf_10_ss_00_t_20.0.mp4,3.053
Sports_480P-7f7e_crf_10_ss_00_t_20.0.mp4,1.953
Sports_720P-00a1_crf_10_ss_00_t_20.0.mp4,4.061
Sports_720P-0104_crf_10_ss_00_t_20.0.mp4,4.223
Sports_720P-058f_crf_10_ss_00_t_20.0.mp4,4.28
Sports_720P-07d0_crf_10_ss_00_t_20.0.mp4,3.863
Sports_720P-0b9e_crf_10_ss_00_t_20.0.mp4,3.942
Sports_720P-17fb_crf_10_ss_00_t_20.0.mp4,3.591
Sports_720P-2191_crf_10_ss_00_t_20.0.mp4,3.789
Sports_720P-2234_crf_10_ss_00_t_20.0.mp4,4.16
Sports_720P-2632_crf_10_ss_00_t_20.0.mp4,3.884
Sports_720P-2c06_crf_10_ss_00_t_20.0.mp4,3.978
Sports_720P-2c80_crf_10_ss_00_t_20.0.mp4,3.136
Sports_720P-3072_crf_10_ss_00_t_20.0.mp4,3.18
Sports_720P-3338_crf_10_ss_00_t_20.0.mp4,4.483
Sports_720P-33c6_crf_10_ss_00_t_20.0.mp4,2.985
Sports_720P-38a1_crf_10_ss_00_t_20.0.mp4,3.165
Sports_720P-3eb4_crf_10_ss_00_t_20.0.mp4,3.802
Sports_720P-3ffe_crf_10_ss_00_t_20.0.mp4,3.011
Sports_720P-4b69_crf_10_ss_00_t_20.0.mp4,3.903
Sports_720P-4c6f_crf_10_ss_00_t_20.0.mp4,4.105
Sports_720P-50cf_crf_10_ss_00_t_20.0.mp4,3.372
Sports_720P-531c_crf_10_ss_00_t_20.0.mp4,4.555
Sports_720P-5833_crf_10_ss_00_t_20.0.mp4,3.205
Sports_720P-5ae1_crf_10_ss_00_t_20.0.mp4,4.333
Sports_720P-5bfd_crf_10_ss_00_t_20.0.mp4,4.677
Sports_720P-5e39_crf_10_ss_00_t_20.0.mp4,3.685
Sports_720P-5ea4_crf_10_ss_00_t_20.0.mp4,4.238
Sports_720P-62ba_crf_10_ss_00_t_20.0.mp4,2.965
Sports_720P-675b_crf_10_ss_00_t_20.0.mp4,3.201
Sports_720P-69a0_crf_10_ss_00_t_20.0.mp4,3.878
Sports_720P-6bb7_crf_10_ss_00_t_20.0.mp4,3.882
Sports_720P-6d04_crf_10_ss_00_t_20.0.mp4,3.783
Sports_720P-7ba7_crf_10_ss_00_t_20.0.mp4,3.566
TelevisionClip_1080P-0604_crf_10_ss_00_t_20.0.mp4,3.765
TelevisionClip_1080P-3758_crf_10_ss_00_t_20.0.mp4,4.313
TelevisionClip_1080P-39e3_crf_10_ss_00_t_20.0.mp4,4.607
TelevisionClip_1080P-3b9b_crf_10_ss_00_t_20.0.mp4,4.251
TelevisionClip_1080P-3d10_crf_10_ss_00_t_20.0.mp4,4.052
TelevisionClip_1080P-3d83_crf_10_ss_00_t_20.0.mp4,3.382
TelevisionClip_1080P-3e42_crf_10_ss_00_t_20.0.mp4,1.989
TelevisionClip_1080P-401e_crf_10_ss_00_t_20.0.mp4,4.227
TelevisionClip_1080P-4c24_crf_10_ss_00_t_20.0.mp4,4.334
TelevisionClip_1080P-525d_crf_10_ss_00_t_20.0.mp4,4.273
TelevisionClip_1080P-5278_crf_10_ss_00_t_20.0.mp4,4.099
TelevisionClip_1080P-5e68_crf_10_ss_00_t_20.0.mp4,4.604
TelevisionClip_1080P-6026_crf_10_ss_00_t_20.0.mp4,4.415
TelevisionClip_1080P-6282_crf_10_ss_00_t_20.0.mp4,4.199
TelevisionClip_1080P-63e6_crf_10_ss_00_t_20.0.mp4,4.228
TelevisionClip_1080P-68c6_crf_10_ss_00_t_20.0.mp4,4.561
TelevisionClip_360P-0951_crf_10_ss_00_t_20.0.mp4,2.511
TelevisionClip_360P-11d5_crf_10_ss_00_t_20.0.mp4,2.842
TelevisionClip_360P-29f1_crf_10_ss_00_t_20.0.mp4,2.581
TelevisionClip_360P-3b9a_crf_10_ss_00_t_20.0.mp4,2.883
TelevisionClip_360P-74dd_crf_10_ss_00_t_20.0.mp4,3.58
TelevisionClip_360P-7b23_crf_10_ss_00_t_20.0.mp4,2.997
TelevisionClip_480P-09d8_crf_10_ss_00_t_20.0.mp4,2.908
TelevisionClip_480P-0e46_crf_10_ss_00_t_20.0.mp4,2.881
TelevisionClip_480P-19d3_crf_10_ss_00_t_20.0.mp4,3.442
TelevisionClip_480P-1b49_crf_10_ss_00_t_20.0.mp4,3.183
TelevisionClip_480P-27ca_crf_10_ss_00_t_20.0.mp4,3.475
TelevisionClip_480P-2ead_crf_10_ss_00_t_20.0.mp4,2.371
TelevisionClip_480P-30b6_crf_10_ss_00_t_20.0.mp4,2.609
TelevisionClip_480P-3284_crf_10_ss_00_t_20.0.mp4,3.169
TelevisionClip_480P-3617_crf_10_ss_00_t_20.0.mp4,2.312
TelevisionClip_480P-373d_crf_10_ss_00_t_20.0.mp4,3.044
TelevisionClip_480P-3c64_crf_10_ss_00_t_20.0.mp4,3.456
TelevisionClip_480P-415c_crf_10_ss_00_t_20.0.mp4,3.544
TelevisionClip_480P-436c_crf_10_ss_00_t_20.0.mp4,2.823
TelevisionClip_480P-4c6b_crf_10_ss_00_t_20.0.mp4,3.85
TelevisionClip_480P-59f0_crf_10_ss_00_t_20.0.mp4,2.896
TelevisionClip_480P-723e_crf_10_ss_00_t_20.0.mp4,2.882
TelevisionClip_720P-1862_crf_10_ss_00_t_20.0.mp4,3.238
TelevisionClip_720P-19de_crf_10_ss_00_t_20.0.mp4,4.346
TelevisionClip_720P-1b61_crf_10_ss_00_t_20.0.mp4,4.299
TelevisionClip_720P-31ce_crf_10_ss_00_t_20.0.mp4,4.324
TelevisionClip_720P-3f4c_crf_10_ss_00_t_20.0.mp4,2.515
TelevisionClip_720P-44d1_crf_10_ss_00_t_20.0.mp4,3.839
TelevisionClip_720P-4edb_crf_10_ss_00_t_20.0.mp4,4.015
TelevisionClip_720P-5e93_crf_10_ss_00_t_20.0.mp4,4.292
TelevisionClip_720P-7c06_crf_10_ss_00_t_20.0.mp4,4.396
VerticalVideo_1080P-04d4_crf_10_ss_00_t_20.0.mp4,4.15
VerticalVideo_1080P-1105_crf_10_ss_00_t_20.0.mp4,3.828
VerticalVideo_1080P-1ac1_crf_10_ss_00_t_20.0.mp4,3.979
VerticalVideo_1080P-1c86_crf_10_ss_00_t_20.0.mp4,1.848
VerticalVideo_1080P-2195_crf_10_ss_00_t_20.0.mp4,2.891
VerticalVideo_1080P-2f00_crf_10_ss_00_t_20.0.mp4,4.36
VerticalVideo_1080P-34ba_crf_10_ss_00_t_20.0.mp4,3.382
VerticalVideo_1080P-360f_crf_10_ss_00_t_20.0.mp4,4.189
VerticalVideo_1080P-3709_crf_10_ss_00_t_20.0.mp4,4.367
VerticalVideo_1080P-3a9b_crf_10_ss_00_t_20.0.mp4,4.432
VerticalVideo_1080P-3d96_crf_10_ss_00_t_20.0.mp4,4.452
VerticalVideo_1080P-4591_crf_10_ss_00_t_20.0.mp4,3.439
VerticalVideo_1080P-4925_crf_10_ss_00_t_20.0.mp4,4.496
VerticalVideo_1080P-4b92_crf_10_ss_00_t_20.0.mp4,4.119
VerticalVideo_1080P-4da5_crf_10_ss_00_t_20.0.mp4,4.257
VerticalVideo_1080P-6e19_crf_10_ss_00_t_20.0.mp4,2.84
VerticalVideo_1080P-73b6_crf_10_ss_00_t_20.0.mp4,4.034
VerticalVideo_1080P-766b_crf_10_ss_00_t_20.0.mp4,3.305
VerticalVideo_1080P-7c5c_crf_10_ss_00_t_20.0.mp4,3.78
VerticalVideo_1080P-7cf3_crf_10_ss_00_t_20.0.mp4,3.955
VerticalVideo_2160P-6d62_crf_10_ss_00_t_20.0.mp4,4.199
VerticalVideo_360P-0d29_crf_10_ss_00_t_20.0.mp4,2.809
VerticalVideo_360P-1424_crf_10_ss_00_t_20.0.mp4,3.732
VerticalVideo_360P-145e_crf_10_ss_00_t_20.0.mp4,2.606
VerticalVideo_360P-2bb0_crf_10_ss_00_t_20.0.mp4,3.073
VerticalVideo_360P-2fa3_crf_10_ss_00_t_20.0.mp4,4.331
VerticalVideo_360P-3936_crf_10_ss_00_t_20.0.mp4,3.794
VerticalVideo_360P-3b4e_crf_10_ss_00_t_20.0.mp4,3.576
VerticalVideo_360P-42f1_crf_10_ss_00_t_20.0.mp4,3.603
VerticalVideo_360P-52c1_crf_10_ss_00_t_20.0.mp4,2.352
VerticalVideo_360P-5429_crf_10_ss_00_t_20.0.mp4,3.616
VerticalVideo_360P-54f7_crf_10_ss_00_t_20.0.mp4,4.146
VerticalVideo_360P-579c_crf_10_ss_00_t_20.0.mp4,3.058
VerticalVideo_360P-634f_crf_10_ss_00_t_20.0.mp4,4.523
VerticalVideo_360P-6490_crf_10_ss_00_t_20.0.mp4,2.973
VerticalVideo_360P-6ff2_crf_10_ss_00_t_20.0.mp4,3.543
VerticalVideo_360P-70a9_crf_10_ss_00_t_20.0.mp4,2.814
VerticalVideo_360P-7ba8_crf_10_ss_00_t_20.0.mp4,3.563
VerticalVideo_360P-7ec3_crf_10_ss_00_t_20.0.mp4,3.909
VerticalVideo_480P-1bb9_crf_10_ss_00_t_20.0.mp4,3.825
VerticalVideo_480P-2aa1_crf_10_ss_00_t_20.0.mp4,4.402
VerticalVideo_480P-2fa4_crf_10_ss_00_t_20.0.mp4,4.133
VerticalVideo_480P-34b9_crf_10_ss_00_t_20.0.mp4,3.527
VerticalVideo_480P-3a6a_crf_10_ss_00_t_20.0.mp4,4.337
VerticalVideo_480P-419c_crf_10_ss_00_t_20.0.mp4,3.78
VerticalVideo_480P-467e_crf_10_ss_00_t_20.0.mp4,3.383
VerticalVideo_480P-51b7_crf_10_ss_00_t_20.0.mp4,2.299
VerticalVideo_480P-550d_crf_10_ss_00_t_20.0.mp4,3.832
VerticalVideo_480P-572a_crf_10_ss_00_t_20.0.mp4,3.499
VerticalVideo_480P-7278_crf_10_ss_00_t_20.0.mp4,3.005
VerticalVideo_480P-790a_crf_10_ss_00_t_20.0.mp4,4.248
VerticalVideo_720P-0750_crf_10_ss_00_t_20.0.mp4,3.71
VerticalVideo_720P-0dac_crf_10_ss_00_t_20.0.mp4,2.934
VerticalVideo_720P-0f61_crf_10_ss_00_t_20.0.mp4,4.522
VerticalVideo_720P-19fa_crf_10_ss_00_t_20.0.mp4,4.269
VerticalVideo_720P-1ada_crf_10_ss_00_t_20.0.mp4,3.532
VerticalVideo_720P-2efc_crf_10_ss_00_t_20.0.mp4,3.523
VerticalVideo_720P-42f2_crf_10_ss_00_t_20.0.mp4,3.199
VerticalVideo_720P-456c_crf_10_ss_00_t_20.0.mp4,3.711
VerticalVideo_720P-4730_crf_10_ss_00_t_20.0.mp4,4.107
VerticalVideo_720P-4ca7_crf_10_ss_00_t_20.0.mp4,4.442
VerticalVideo_720P-6580_crf_10_ss_00_t_20.0.mp4,2.979
VerticalVideo_720P-665d_crf_10_ss_00_t_20.0.mp4,4.023
VerticalVideo_720P-669d_crf_10_ss_00_t_20.0.mp4,4.176
VerticalVideo_720P-6bf7_crf_10_ss_00_t_20.0.mp4,4.261
VerticalVideo_720P-7517_crf_10_ss_00_t_20.0.mp4,4.271
VerticalVideo_720P-7859_crf_10_ss_00_t_20.0.mp4,3.603
VerticalVideo_720P-7c1d_crf_10_ss_00_t_20.0.mp4,4.502
Vlog_1080P-010b_crf_10_ss_00_t_20.0.mp4,4.185
Vlog_1080P-1609_crf_10_ss_00_t_20.0.mp4,2.528
Vlog_1080P-18da_crf_10_ss_00_t_20.0.mp4,4.442
Vlog_1080P-19bb_crf_10_ss_00_t_20.0.mp4,3.076
Vlog_1080P-1a53_crf_10_ss_00_t_20.0.mp4,4.474
Vlog_1080P-1df9_crf_10_ss_00_t_20.0.mp4,4.134
Vlog_1080P-1e70_crf_10_ss_00_t_20.0.mp4,2.442
Vlog_1080P-1f0a_crf_10_ss_00_t_20.0.mp4,3.872
Vlog_1080P-21f5_crf_10_ss_00_t_20.0.mp4,3.327
Vlog_1080P-2394_crf_10_ss_00_t_20.0.mp4,4.641
Vlog_1080P-23cb_crf_10_ss_00_t_20.0.mp4,3.069
Vlog_1080P-25de_crf_10_ss_00_t_20.0.mp4,1.914
Vlog_1080P-26dc_crf_10_ss_00_t_20.0.mp4,3.685
Vlog_1080P-2cda_crf_10_ss_00_t_20.0.mp4,4.429
Vlog_1080P-34cb_crf_10_ss_00_t_20.0.mp4,2.428
Vlog_1080P-35cd_crf_10_ss_00_t_20.0.mp4,3.196
Vlog_1080P-3744_crf_10_ss_00_t_20.0.mp4,3.948
Vlog_1080P-45c9_crf_10_ss_00_t_20.0.mp4,2.888
Vlog_1080P-4ba9_crf_10_ss_00_t_20.0.mp4,3.908
Vlog_1080P-4f26_crf_10_ss_00_t_20.0.mp4,3.962
Vlog_1080P-52fe_crf_10_ss_00_t_20.0.mp4,3.838
Vlog_1080P-5904_crf_10_ss_00_t_20.0.mp4,4.365
Vlog_1080P-5f28_crf_10_ss_00_t_20.0.mp4,2.811
Vlog_1080P-62fc_crf_10_ss_00_t_20.0.mp4,4.255
Vlog_1080P-64b6_crf_10_ss_00_t_20.0.mp4,4.192
Vlog_1080P-6686_crf_10_ss_00_t_20.0.mp4,3.926
Vlog_1080P-687a_crf_10_ss_00_t_20.0.mp4,3.374
Vlog_1080P-7062_crf_10_ss_00_t_20.0.mp4,3.944
Vlog_1080P-7e8c_crf_10_ss_00_t_20.0.mp4,3.042
Vlog_2160P-030a_crf_10_ss_00_t_20.0.mp4,2.448
Vlog_2160P-0577_crf_10_ss_00_t_20.0.mp4,4.27
Vlog_2160P-059c_crf_10_ss_00_t_20.0.mp4,4.441
Vlog_2160P-09c9_crf_10_ss_00_t_20.0.mp4,2.876
Vlog_2160P-13a1_crf_10_ss_00_t_20.0.mp4,3.859
Vlog_2160P-13fe_crf_10_ss_00_t_20.0.mp4,3.992
Vlog_2160P-19f9_crf_10_ss_00_t_20.0.mp4,3.919
Vlog_2160P-1ff6_crf_10_ss_00_t_20.0.mp4,3.29
Vlog_2160P-255c_crf_10_ss_00_t_20.0.mp4,4.443
Vlog_2160P-2953_crf_10_ss_00_t_20.0.mp4,3.467
Vlog_2160P-2b2d_crf_10_ss_00_t_20.0.mp4,3.906
Vlog_2160P-3019_crf_10_ss_00_t_20.0.mp4,4.578
Vlog_2160P-310b_crf_10_ss_00_t_20.0.mp4,3.857
Vlog_2160P-327a_crf_10_ss_00_t_20.0.mp4,3.983
Vlog_2160P-342a_crf_10_ss_00_t_20.0.mp4,4.321
Vlog_2160P-3a75_crf_10_ss_00_t_20.0.mp4,4.212
Vlog_2160P-408f_crf_10_ss_00_t_20.0.mp4,3.79
Vlog_2160P-416c_crf_10_ss_00_t_20.0.mp4,4.019
Vlog_2160P-4362_crf_10_ss_00_t_20.0.mp4,4.554
Vlog_2160P-4419_crf_10_ss_00_t_20.0.mp4,4.324
Vlog_2160P-4655_crf_10_ss_00_t_20.0.mp4,3.887
Vlog_2160P-4f98_crf_10_ss_00_t_20.0.mp4,3.47
Vlog_2160P-522f_crf_10_ss_00_t_20.0.mp4,4.324
Vlog_2160P-56e4_crf_10_ss_00_t_20.0.mp4,4.289
Vlog_2160P-5874_crf_10_ss_00_t_20.0.mp4,4.101
Vlog_2160P-62b2_crf_10_ss_00_t_20.0.mp4,3.39
Vlog_2160P-6629_crf_10_ss_00_t_20.0.mp4,4.27
Vlog_2160P-6f92_crf_10_ss_00_t_20.0.mp4,3.886
Vlog_2160P-700c_crf_10_ss_00_t_20.0.mp4,3.881
Vlog_2160P-70d6_crf_10_ss_00_t_20.0.mp4,3.067
Vlog_2160P-7324_crf_10_ss_00_t_20.0.mp4,4.194
Vlog_2160P-77d8_crf_10_ss_00_t_20.0.mp4,3.667
Vlog_2160P-7b10_crf_10_ss_00_t_20.0.mp4,3.864
Vlog_2160P-7b5c_crf_10_ss_00_t_20.0.mp4,3.61
Vlog_2160P-7bfb_crf_10_ss_00_t_20.0.mp4,4.206
Vlog_2160P-7f05_crf_10_ss_00_t_20.0.mp4,3.111
Vlog_360P-1e5b_crf_10_ss_00_t_20.0.mp4,3.266
Vlog_360P-22a0_crf_10_ss_00_t_20.0.mp4,3.286
Vlog_360P-2973_crf_10_ss_00_t_20.0.mp4,2.902
Vlog_360P-2e9d_crf_10_ss_00_t_20.0.mp4,2.746
Vlog_360P-3121_crf_10_ss_00_t_20.0.mp4,2.775
Vlog_360P-3bc2_crf_10_ss_00_t_20.0.mp4,3.944
Vlog_360P-433e_crf_10_ss_00_t_20.0.mp4,3.198
Vlog_360P-4697_crf_10_ss_00_t_20.0.mp4,3.551
Vlog_360P-4795_crf_10_ss_00_t_20.0.mp4,2.479
Vlog_360P-6279_crf_10_ss_00_t_20.0.mp4,3.26
Vlog_360P-76ae_crf_10_ss_00_t_20.0.mp4,2.606
Vlog_360P-7efe_crf_10_ss_00_t_20.0.mp4,2.912
Vlog_480P-08c7_crf_10_ss_00_t_20.0.mp4,3.591
Vlog_480P-0980_crf_10_ss_00_t_20.0.mp4,2.755
Vlog_480P-0ddc_crf_10_ss_00_t_20.0.mp4,4.075
Vlog_480P-1b39_crf_10_ss_00_t_20.0.mp4,2.325
Vlog_480P-206f_crf_10_ss_00_t_20.0.mp4,2.779
Vlog_480P-279d_crf_10_ss_00_t_20.0.mp4,3.373
Vlog_480P-2cad_crf_10_ss_00_t_20.0.mp4,3.244
Vlog_480P-34ba_crf_10_ss_00_t_20.0.mp4,3.666
Vlog_480P-476b_crf_10_ss_00_t_20.0.mp4,3.431
Vlog_480P-4beb_crf_10_ss_00_t_20.0.mp4,2.512
Vlog_480P-5275_crf_10_ss_00_t_20.0.mp4,3.12
Vlog_480P-535d_crf_10_ss_00_t_20.0.mp4,2.846
Vlog_480P-59dc_crf_10_ss_00_t_20.0.mp4,3.206
Vlog_480P-5dfe_crf_10_ss_00_t_20.0.mp4,3.8
Vlog_480P-5e1c_crf_10_ss_00_t_20.0.mp4,2.581
Vlog_480P-6395_crf_10_ss_00_t_20.0.mp4,3.755
Vlog_480P-6c60_crf_10_ss_00_t_20.0.mp4,2.487
Vlog_480P-7237_crf_10_ss_00_t_20.0.mp4,3.89
Vlog_480P-7615_crf_10_ss_00_t_20.0.mp4,2.588
Vlog_480P-7754_crf_10_ss_00_t_20.0.mp4,3.944
Vlog_480P-7d0c_crf_10_ss_00_t_20.0.mp4,3.577
Vlog_720P-033a_crf_10_ss_00_t_20.0.mp4,4.302
Vlog_720P-03d5_crf_10_ss_00_t_20.0.mp4,3.605
Vlog_720P-03f9_crf_10_ss_00_t_20.0.mp4,3.972
Vlog_720P-0d79_crf_10_ss_00_t_20.0.mp4,3.805
Vlog_720P-11c5_crf_10_ss_00_t_20.0.mp4,3.816
Vlog_720P-135c_crf_10_ss_00_t_20.0.mp4,3.872
Vlog_720P-141f_crf_10_ss_00_t_20.0.mp4,3.128
Vlog_720P-155f_crf_10_ss_00_t_20.0.mp4,4.316
Vlog_720P-2929_crf_10_ss_00_t_20.0.mp4,3.918
Vlog_720P-329f_crf_10_ss_00_t_20.0.mp4,3.7
Vlog_720P-32b2_crf_10_ss_00_t_20.0.mp4,4.365
Vlog_720P-343d_crf_10_ss_00_t_20.0.mp4,3.667
Vlog_720P-372d_crf_10_ss_00_t_20.0.mp4,4.047
Vlog_720P-3e9c_crf_10_ss_00_t_20.0.mp4,3.882
Vlog_720P-4e3d_crf_10_ss_00_t_20.0.mp4,2.743
Vlog_720P-5364_crf_10_ss_00_t_20.0.mp4,2.794
Vlog_720P-561e_crf_10_ss_00_t_20.0.mp4,4.438
Vlog_720P-5d08_crf_10_ss_00_t_20.0.mp4,3.783
Vlog_720P-60f8_crf_10_ss_00_t_20.0.mp4,4.335
Vlog_720P-6d56_crf_10_ss_00_t_20.0.mp4,3.776
